time_s,beam_id,policy,offered_payload_mbps,offered_ip_mbps,virtual_backlog_mb,allocated_channels,beam_capacity_mbps,estimated_served_mb,estimated_utilization,ewma_served_mbps
3.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
3.000000,10,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,11,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,12,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,13,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,14,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,15,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,16,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,17,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
3.000000,18,equal,2.400000,2.467200,0.133600,2,2.200000,0.275000,1.000000,2.200000
4.000000,0,equal,10.000000,10.280000,4.362500,3,3.300000,0.412500,1.000000,3.300000
4.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
4.000000,10,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,11,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,12,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,13,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,14,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,15,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,16,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,17,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
4.000000,18,equal,2.400000,2.467200,0.167000,2,2.200000,0.275000,1.000000,2.200000
5.000000,0,equal,10.000000,10.280000,5.235000,3,3.300000,0.412500,1.000000,3.300000
5.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
5.000000,10,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,11,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,12,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,13,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,14,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,15,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,16,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,17,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
5.000000,18,equal,2.400000,2.467200,0.200400,2,2.200000,0.275000,1.000000,2.200000
6.000000,0,equal,10.000000,10.280000,6.107500,3,3.300000,0.412500,1.000000,3.300000
6.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
6.000000,10,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,11,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,12,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,13,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,14,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,15,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,16,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,17,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
6.000000,18,equal,2.400000,2.467200,0.233800,2,2.200000,0.275000,1.000000,2.200000
7.000000,0,equal,10.000000,10.280000,6.980000,3,3.300000,0.412500,1.000000,3.300000
7.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
7.000000,10,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,11,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,12,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,13,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,14,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,15,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,16,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,17,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
7.000000,18,equal,2.400000,2.467200,0.267200,2,2.200000,0.275000,1.000000,2.200000
8.000000,0,equal,10.000000,10.280000,7.852500,3,3.300000,0.412500,1.000000,3.300000
8.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
8.000000,10,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,11,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,12,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,13,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,14,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,15,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,16,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,17,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
8.000000,18,equal,2.400000,2.467200,0.300600,2,2.200000,0.275000,1.000000,2.200000
9.000000,0,equal,10.000000,10.280000,8.725000,3,3.300000,0.412500,1.000000,3.300000
9.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
9.000000,10,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,11,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,12,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,13,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,14,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,15,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,16,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,17,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
9.000000,18,equal,2.400000,2.467200,0.334000,2,2.200000,0.275000,1.000000,2.200000
10.000000,0,equal,10.000000,10.280000,9.597500,3,3.300000,0.412500,1.000000,3.300000
10.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
10.000000,10,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,11,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,12,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,13,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,14,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,15,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,16,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,17,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
10.000000,18,equal,2.400000,2.467200,0.367400,2,2.200000,0.275000,1.000000,2.200000
11.000000,0,equal,10.000000,10.280000,10.470000,3,3.300000,0.412500,1.000000,3.300000
11.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
11.000000,10,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,11,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,12,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,13,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,14,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,15,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,16,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,17,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
11.000000,18,equal,2.400000,2.467200,0.400800,2,2.200000,0.275000,1.000000,2.200000
12.000000,0,equal,10.000000,10.280000,11.342500,3,3.300000,0.412500,1.000000,3.300000
12.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
12.000000,10,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,11,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,12,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,13,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,14,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,15,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,16,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,17,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
12.000000,18,equal,2.400000,2.467200,0.434200,2,2.200000,0.275000,1.000000,2.200000
13.000000,0,equal,10.000000,10.280000,12.215000,3,3.300000,0.412500,1.000000,3.300000
13.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
13.000000,10,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,11,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,12,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,13,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,14,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,15,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,16,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,17,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
13.000000,18,equal,2.400000,2.467200,0.467600,2,2.200000,0.275000,1.000000,2.200000
14.000000,0,equal,10.000000,10.280000,13.087500,3,3.300000,0.412500,1.000000,3.300000
14.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,9,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
14.000000,10,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,11,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,12,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,13,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,14,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,15,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,16,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,17,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
14.000000,18,equal,2.400000,2.467200,0.501000,2,2.200000,0.275000,1.000000,2.200000
15.000000,0,equal,10.000000,10.280000,13.960000,3,3.300000,0.412500,1.000000,3.300000
15.000000,1,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,2,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,3,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,4,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,5,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,6,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,7,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
15.000000,8,equal,2.400000,2.467200,0.000000,3,3.300000,0.308400,0.747636,2.467200
